"covar_continua";"covar_discreta";"covar_binaria";"resposta"
1,59387831621439;36;0;1
-1,9224375830689;46;1;0
1,08628927370501;45;1;0
-0,0537336405237363;59;0;0
-0,289137498855468;39;1;0
0,949240809194551;38;0;0
0,241671435310009;44;1;0
-1,17357290588526;36;0;0
-0,500406537416765;46;1;0
0,549675632469216;33;1;0
-0,0217778727637866;36;0;0
-0,18291633775555;35;0;0
-1,08376520676882;43;0;0
0,205726983013314;50;1;0
0,724143192314008;33;1;0
-1,58337229305357;49;0;0
2,90510791694081;46;1;0
-0,103968437604384;46;1;0
0,823991911977783;36;1;0
1,00507643615489;43;1;0
-1,03215927901254;41;0;0
-0,321829002983;32;0;0
0,0155109881845651;38;0;0
0,166576645722783;34;0;0
-0,659567403569695;36;1;0
-0,308868858736141;43;1;0
0,487416660764345;37;1;0
1,1721467170519;39;0;0
2,26597128218135;40;1;0
0,00708020874498038;40;0;0
1,2098925946299;31;1;0
1,42541324625453;42;1;0
0,0522496644900928;38;1;0
1,2107168169755;29;1;0
-0,0338924067254862;45;0;0
-1,05557445556314;33;1;0
-0,175766659512627;58;0;0
-1,02995921320159;42;0;0
-1,54389421040238;34;0;0
-0,429377882442214;42;1;0
-1,2074998330454;41;0;0
-1,71660834272983;39;0;0
-0,163954601127629;42;0;0
0,190996144448654;44;0;0
0,341976137816853;41;1;0
1,11531617278054;52;0;1
0,590828940341538;38;0;0
-1,57244925073168;54;0;0
0,618838895826938;37;0;0
-0,390361128308214;33;1;0
0,627249749901129;39;0;0
-0,286144036212671;36;1;0
-0,243444802051401;44;0;0
-1,36561776062711;37;1;0
0,405552360792638;33;1;0
1,13282583895373;44;0;0
-1,54162140389533;40;1;0
0,647829383982612;44;0;0
-0,767533467664139;35;1;0
-0,364150866360772;44;1;0
-1,23519931714293;47;1;0
1,54329709745332;35;1;0
2,0363468071961;32;0;1
0,570197893822778;36;0;0
0,806638946315831;39;1;0
1,53534305063893;44;1;0
-0,454603154543901;42;0;0
0,834730304289969;33;0;0
-0,627113293068657;43;1;0
1,63252941538073;33;1;0
0,283151805322871;38;0;0
-1,02496097942845;43;0;0
-1,02121291853844;42;1;0
-1,77770972003166;47;1;0
-1,1457969411407;46;1;0
1,38336750253798;33;0;0
-1,25744392720459;35;1;0
1,16320462801564;32;1;0
0,0160574780994711;41;1;0
-0,282117271670423;32;0;0
0,624068703210985;41;1;0
0,577031391190515;56;0;0
-0,603231108658431;37;1;0
0,552116359306896;44;0;0
0,825442852116389;41;1;0
-0,244532640074332;37;1;0
-0,244490241398052;28;1;0
0,467342914023363;43;1;0
0,844975014931835;50;1;0
-1,24116511499483;35;0;0
2,54192120256923;43;1;0
-2,42057182474952;39;0;0
0,944152212502367;29;1;0
-0,553243587741817;40;1;0
0,00504851623077225;38;0;0
0,744965827744809;27;0;0
0,945977419915037;56;0;0
-0,909863636720926;37;0;0
-1,74502614166935;48;0;0
-0,440245913816268;28;0;0
-1,26249924729867;37;1;0
1,07514079543466;33;1;0
-1,29404909699103;47;1;0
0,0875717367291306;37;1;0
2,00829991783707;43;0;1
-1,98161602419872;42;1;0
1,48288017736815;39;1;0
-0,403651201644502;36;0;0
1,51488267183031;53;0;1
0,0625117319932755;37;0;0
1,66499050470965;47;0;1
-0,851683180688303;48;1;0
1,56296988099786;44;1;0
-0,595308030902811;36;0;0
-0,758762396568155;34;0;0
1,0569187477999;49;0;0
-1,46795991116893;37;0;0
-0,0278689289520467;35;1;0
-1,50345538468468;32;1;0
-1,20697605481353;38;0;0
-0,567888852050816;47;0;0
-0,93576419134168;31;0;0
0,114458070180246;37;0;0
-0,708583053082767;48;1;0
0,569740508716893;40;1;0
0,0333687786239903;32;1;0
-1,07145211165433;46;0;0
-1,254879813592;37;1;0
-1,34393558396126;45;0;0
0,630264665028991;44;1;0
0,294980688233565;35;0;0
1,97230239231583;47;1;0
0,651226870540472;37;1;0
1,00047147785111;41;0;0
-0,797362911084319;40;0;0
0,890441020941788;45;0;0
-0,266705536334398;37;1;0
-1,27428313881214;44;0;0
-1,73464623679984;39;0;0
2,16489668094081;51;1;0
-1,36751426923199;44;0;0
0,0502132967261287;34;1;0
0,452130457798878;47;0;0
0,916801551393238;34;1;0
1,34151876999429;39;0;0
2,12099048387211;42;0;1
0,579398491298636;43;1;0
-0,390402004280241;51;1;0
-2,12773052470616;58;1;0
-2,34261950218471;59;0;0
0,207303108828215;32;1;0
-0,108751716918693;40;1;0
-1,17993879924297;53;0;0
-2,86536075331666;39;0;0
-0,20629649729472;32;1;0
-0,564019164739021;26;0;0
0,813406627931601;36;1;0
0,527162954334968;45;1;0
-0,215767718921991;40;1;0
0,264010610150203;53;0;0
-3,19176940901568;42;1;0
0,338436486993446;42;0;0
0,834850680428316;45;1;0
0,0613466371411532;49;0;1
-0,293062595539769;40;1;0
-1,15607534986173;31;0;0
-1,41525171724457;45;0;0
0,449684310924427;37;0;0
0,938956006972237;45;0;0
0,39916909473285;42;1;0
-0,861937062336798;32;1;0
0,590341490267393;32;1;0
1,03642212505725;35;1;0
0,84244783348478;50;1;0
0,17888924568396;34;0;0
-0,701264780711124;33;0;0
0,229061996392248;40;1;0
1,31678034571542;39;0;0
0,156274666839528;35;0;0
-0,0953452310064549;40;0;0
-0,571832281980831;32;0;0
-0,722427560770401;43;0;0
0,771121315097376;38;0;0
-0,391688128626542;47;1;0
0,883702209117884;32;1;0
-1,13806497845401;33;1;0
-0,200332634099352;36;1;0
-1,7895829433959;48;0;0
0,65349109297675;44;0;0
0,897929112033119;39;0;0
0,945480420407347;42;0;0
-1,28644508138586;52;0;0
0,507894438918109;45;1;0
-0,626002612027445;49;1;0
-2,26467474766779;44;1;0
-0,872734501333219;41;1;0
0,314699528825301;31;1;0
-0,084226182322501;39;0;0
1,19635906571426;40;1;0
1,14250518536193;36;0;0
-0,0962721294470406;30;1;0
0,47416026775807;43;0;0
0,179223674807617;41;1;0
-0,545150465980708;42;1;0
0,193562048790332;37;1;0
-0,904271519030713;38;1;0
-0,671915946525081;47;1;0
-0,479008218489228;51;0;0
0,796120984995391;34;1;0
-0,0661455686345374;36;0;0
-0,404575904503163;41;0;0
0,116424681357043;44;0;0
2,45507537225883;47;1;0
-3,07149952036846;42;0;0
0,816607301130289;38;1;0
0,700254200001281;35;1;0
0,586760006634553;42;1;0
-0,317653194115109;40;1;0
0,347483577557666;45;1;0
-0,136937077708318;45;1;0
0,729660143417908;39;0;0
-0,621483345418414;47;1;0
-0,818268674302553;47;1;0
0,178558365580507;37;0;0
-0,518170419898975;35;0;0
-1,44556272867557;43;0;0
0,510864603934258;54;0;0
-0,499381953914656;54;0;0
0,820101467440997;47;0;0
-1,1126827918839;42;0;0
0,0121433106168262;31;0;0
0,538295149317994;33;1;0
1,38433045024127;53;1;0
-1,06576991662475;42;0;0
-0,601337922875511;37;0;0
-0,549193005456015;41;0;0
-0,014086604095892;41;1;0
0,674109182255514;37;1;0
-0,623618148723367;41;1;0
-0,182724074810931;40;1;0
-0,584363394327949;44;0;0
-1,55747278207302;37;0;0
0,060376712951839;39;0;1
1,31047384567407;51;0;0
0,361602841180388;48;1;0
-1,2711437608589;52;1;0
3,72876289554005;43;1;0
1,92284102135568;40;0;0
-1,36839643056146;36;0;0
1,97634754931261;47;0;1
0,325826668922481;28;0;1
0,481704370552596;36;0;0
-0,961520901883698;56;0;0
-0,0722767452723026;40;0;0
-1,29567017237947;34;1;0
0,176267242234601;36;1;0
-0,0829024317391887;56;1;0
-0,081030291223272;38;0;0
0,854923229325108;36;0;0
0,0686356808457569;41;0;0
0,807793543976038;39;1;0
1,07256162798967;43;0;0
1,59692615962312;45;0;0
-1,17048026989779;40;0;0
0,420756718164197;43;1;0
1,22047092707924;40;1;0
0,341533236988734;45;1;0
-0,3704006208018;35;0;0
0,357511421908703;34;0;0
-1,05848723948749;34;0;0
1,95066384846685;68;1;0
-0,437698280015804;44;1;0
1,00570120646076;36;0;0
0,158971796639567;45;0;0
-0,532241276062396;40;0;0
-1,47338923593786;43;1;0
0,14488091768739;47;1;0
0,655498207572061;43;0;0
0,122563104380438;30;1;0
0,395664783336379;52;0;0
1,32698998857764;34;0;0
-0,436399744862649;41;0;0
0,363600256833933;47;0;0
1,00193460382577;56;1;0
0,0493549486422832;36;0;0
1,19783957405261;36;0;0
0,0746176214849824;43;0;0
-1,57475075939502;38;0;0
-2,45561990848199;47;1;0
0,55321541625207;46;1;0
2,03250599005579;39;1;0
0,376267851261408;49;1;0
-1,39848150388603;37;1;0
0,885190205674924;38;1;0
-1,75096552259822;38;1;0
-1,8789073116475;36;1;0
-0,112759272712105;40;0;0
0,676730308155248;41;1;0
1,33193969707841;43;0;0
-0,528428294736344;34;0;0
0,591899812698912;44;1;0
-0,169665517203923;32;1;0
-0,222391790613514;38;1;0
0,793699399124545;24;0;0
0,958765304911417;49;0;0
0,11995212864985;39;0;0
-0,919229472827174;46;0;0
0,337505433037701;40;1;0
-0,972055614046953;39;1;0
-0,709423034156702;46;0;0
-0,733289573123358;50;0;0
-0,901168216392887;49;0;0
0,0515140513243746;41;0;0
1,66279846862919;36;1;0
0,456655488490562;41;1;0
-1,827966081753;35;0;0
0,722006338834591;34;0;0
0,343001275055678;42;0;0
-0,701243990297392;41;0;0
-1,60911613577701;28;1;0
1,09419999861026;44;0;0
1,4450069065356;43;0;0
0,19439969491524;40;1;0
-1,58751238498093;32;0;0
-1,31235915532577;36;0;0
-1,86067094898921;44;1;0
1,91961279021156;42;1;0
0,830343063393488;33;0;0
-0,0805807150633165;42;1;0
-0,321901285191848;37;0;0
-0,73386263822097;38;0;0
-0,534063064900364;42;1;0
-1,46622704365583;42;1;0
0,274004758166067;37;0;0
1,22965429941663;43;0;0
-0,584256416565839;41;0;0
-0,0161584164236467;50;0;0
-0,551618106491005;45;0;0
-1,17432073979324;35;0;0
-2,07593395539769;40;0;0
-1,42762514872359;26;0;0
0,0709600317194251;38;0;0
0,44952240368739;50;1;0
0,284286206831484;36;0;0
-0,628971484237235;46;0;0
-0,398693203524143;32;0;0
-0,947381261250371;35;0;0
0,510833545625912;43;0;0
-1,27911763690883;48;0;0
0,171568076157973;42;0;0
-0,403952652917914;31;1;0
0,453980752463994;41;1;0
-0,561819446088787;36;1;0
1,05466664217504;43;0;1
0,0323518986739662;37;1;0
1,13577258854798;39;0;0
-0,235399496585845;60;1;0
0,307107992754303;35;0;0
0,57360432606217;43;1;0
1,2728202027642;53;0;1
-0,571704458331757;38;1;0
-0,492590830462893;40;1;0
-0,958846522770334;40;1;0
-1,73186709757918;47;1;0
0,320449513372347;56;0;0
-2,01017174872707;30;1;0
-0,509068464918517;47;0;0
1,34607844427997;39;0;0
0,62656747348718;35;1;0
-0,334497988751634;33;0;0
1,47965219780812;32;0;0
0,652572805528001;49;0;0
0,153553039078964;49;0;0
-1,41699494094235;54;0;0
-0,657392708967914;42;1;0
-0,106649880412038;50;1;0
0,534865648256453;44;1;0
0,398410768471179;43;0;0
-0,294105405070762;37;0;0
-1,19509613913667;43;1;0
-1,37026424244574;44;0;0
-1,79921052907771;30;0;0
0,874384026430121;38;1;0
-1,82031332955908;32;0;0
0,0629216367804855;47;1;0
0,219454954699538;44;0;0
-1,46778224806526;49;0;0
-1,48222888556285;44;1;0
0,750911847059727;49;1;0
-0,522367936055056;30;1;0
-0,746885100016634;39;1;0
-1,10309081880348;32;0;0
-0,27687531787682;56;1;0
-1,69235479628812;35;1;0
-0,434394706579182;40;1;0
-0,425595399179456;39;0;0
0,665993305664314;43;1;0
-0,437494479182186;40;0;0
-1,29121054966557;41;1;0
1,41335900775414;40;1;0
1,42427138494677;38;1;0
-1,35097499596284;45;1;0
-0,640692330313135;31;0;0
1,49937697936689;33;1;0
-0,789638855040361;51;1;0
-1,05935594107995;33;0;0
1,44061817162531;34;1;0
1,34188829235628;41;1;0
-0,0929855270603698;39;1;0
1,44175225838608;27;0;0
-0,467704643494096;44;1;0
0,829918660444947;39;1;0
1,0039668000789;35;0;1
0,853692950808221;39;0;0
-1,02913308806369;31;0;0
-0,145190530743049;35;1;0
-0,558223676251371;38;0;0
-0,171419814943623;31;1;0
1,93633466238599;42;1;0
-1,32147441572922;39;1;0
1,24569671071022;35;1;0
0,0330537692981472;46;0;0
-0,546530456259453;45;0;0
-2,34568021188274;33;0;0
0,34613714046337;41;1;0
0,264666024951189;34;0;0
0,708145390413685;42;1;0
0,733079929856404;35;1;0
0,724686695576484;48;1;0
-0,459024561467394;36;0;0
0,438958666053987;33;1;0
-1,79839295220048;46;1;0
-0,615948732700284;39;1;0
0,764209797179292;53;1;0
0,981883172052973;34;0;0
1,37376929677925;38;0;0
0,155933148538094;35;0;0
-1,32155401567355;32;0;0
-0,953488564307985;35;0;0
-1,58739410032388;42;1;0
-0,591930276084314;26;1;0
0,0960682960292231;40;1;0
1,81352161133694;40;0;1
0,642337335816519;32;1;0
-0,510344734941038;45;1;0
0,859028632340775;43;1;0
-0,206684695003789;40;0;0
-0,304142244245073;32;0;0
-0,00766076456926196;43;0;0
-1,38515245942139;54;1;0
1,78748829814449;40;1;0
-0,213442490188681;44;1;0
1,84381068230973;39;1;0
0,575904735495112;51;1;0
-0,432787181920521;45;0;0
-0,680653766173833;35;0;0
-0,271756182949667;31;1;0
-0,745742480783833;47;0;0
1,33673147558171;33;0;0
1,26989606145201;33;0;0
1,28522807797288;34;1;0
0,617682908195166;51;0;0
0,934176489576188;42;1;0
2,69569327964582;30;1;0
-1,1352278445738;40;1;0
-1,13697461498989;32;1;0
1,50865650263284;47;0;1
-0,437848141460007;41;0;0
-0,7773024202999;31;0;0
0,100631521387234;38;1;0
-1,43960272763362;50;1;0
-1,87647788923069;51;0;0
0,291777402911108;39;1;0
-1,47185737976788;43;0;0
1,1666609560481;31;0;1
0,810741006620705;41;0;0
-0,0131658913857976;43;1;0
0,725149577737162;37;1;0
1,4594126306921;43;1;0
0,333788760028338;40;0;0
0,582874469668065;38;1;0
0,988582422787956;36;0;0
0,118482100631167;42;0;0
0,0293943549121156;36;1;0
-0,71891304128765;32;0;0
-1,60228599737199;44;0;0
0,652496392595708;38;1;0
-0,613251238739813;48;0;0
-1,27819523229485;36;1;0
-0,06460001124219;32;0;0
0,574391450709503;41;1;0
0,32112612802001;41;0;0
1,73967662211521;47;0;1
0,658282744546549;43;0;0
0,118104652795434;39;1;0
-1,03687788941843;31;0;0
-0,420561860441892;37;1;0
-0,0540007399639186;38;1;0
0,132613262002944;32;0;0
-0,381249054771985;35;0;0
1,95556328140036;44;1;0
-0,0348907120712913;44;1;0
0,172606007786398;38;1;0
-1,76680500599799;43;1;0
-0,887132631226066;40;0;0
1,31326994200656;40;0;0
0,397196327410206;43;0;0
0,576650725921361;37;0;0
0,997742231944692;33;1;0
1,05576321445077;33;0;1
0,751329502488205;34;0;0
-1,00625496242413;61;1;0
0,0135938203194878;38;0;0
1,01840786848047;42;1;0
0,0889704294617903;34;0;0
0,10302421109257;36;0;0
1,11924272333173;36;0;0
0,419769892255684;45;0;0
-0,275645822299134;39;1;0
0,988543633837961;35;0;0
-0,472982081068821;35;1;0
-1,38653234122886;32;1;0
-0,981084497075596;42;1;0
-2,82973012111263;34;1;0
1,81206775138935;42;1;0
0,744020326489199;53;1;0
1,29888189451135;45;0;0
-1,43845241314345;38;1;0
0,806973523413032;33;0;0
-0,874463794692753;40;1;0
-0,102066390865352;40;1;0
1,97745192467749;34;1;0
-1,35325870090104;43;0;0
0,63557471654552;48;1;0
0,841578766027731;29;1;0
1,03326701201152;43;0;0
0,069769805863515;45;0;0
-0,571886154730478;33;1;0
0,420768426696296;49;1;0
-1,19163023770151;33;1;0
-1,18645807851177;33;1;0
-0,0147810846365603;44;0;0
0,998325486994663;34;0;0
0,183313371096637;47;1;0
0,71876910339891;32;1;0
1,36167541034147;34;0;0
2,16236338168102;42;0;0
-0,73328423773435;38;0;0
0,764683775050552;50;0;0
-0,0963635523704861;22;1;0
-0,0989052911603485;49;1;0
-0,415692081503298;29;1;0
0,419873126564446;45;0;0
-0,40019072250049;44;0;0
-1,79918864812604;46;1;0
-1,05165911055209;55;1;0
0,280651408680598;23;0;0
1,11343677730616;36;1;0
0,113208779568786;35;1;0
0,93250043709122;34;0;1
-1,19946005170961;53;1;0
-0,0488171988517899;44;0;0
0,585904040358573;38;0;0
2,24471358567551;38;0;1
-0,939741382428705;45;0;0
-0,268172725093985;42;0;0
0,455073219739965;45;1;0
1,66531680171159;41;1;0
-0,726977640688888;44;1;0
0,113754919399428;33;0;0
0,410261079721744;39;0;0
-0,105677542409872;34;0;0
0,577369090384484;51;1;0
-1,30943706892276;32;1;0
0,316736312430378;35;0;0
-1,30474105864509;40;0;0
0,228348412647346;40;0;0
1,99349310900162;37;0;1
-1,05525959949761;36;0;0
-0,375122873239393;43;0;0
0,356682565459115;34;0;0
0,522837374959218;52;1;0
-0,0981155860245938;32;0;0
1,75015931580377;40;0;0
0,816770833960936;40;0;1
0,0610052240061986;40;0;0
-0,892456852810695;41;1;0
1,94433433054212;33;1;0
-1,40277103937559;43;0;0
-0,701837865483797;46;0;0
-0,960515876076074;41;1;0
-1,80504293858959;34;0;0
-0,981396144296884;42;1;0
0,00957784795143069;34;1;0
-2,61793395037068;41;1;0
-1,11444315074094;41;1;0
1,08347561736086;49;0;1
0,157771898473121;33;0;0
-1,98871375517449;46;0;0
1,03909947364251;41;0;1
2,42058338156961;36;0;1
0,962049011090412;30;1;0
0,809197041843323;30;0;1
2,08351600531012;39;0;1
-0,0310688239462082;33;1;0
-0,0160624063057564;32;1;0
1,17906928742217;34;1;0
-0,0600107169068868;46;0;0
1,45826240807766;45;1;0
-0,320453439166192;37;0;0
0,987840427860685;34;0;0
-0,567829188962919;34;1;0
0,135719652056065;34;0;0
0,265561179965344;35;1;0
-0,753540420386957;37;0;0
0,109276300941142;34;0;0
-1,3173772819437;41;0;0
0,10678388017866;47;1;0
0,211534101612597;44;0;0
1,09245861416327;37;0;0
-0,687732681901394;37;1;0
0,724225187623825;42;1;0
1,47855505776473;44;1;0
-0,107479326640585;41;0;0
-0,171597683513101;35;1;0
-1,34255537238619;37;1;0
0,293249757306547;36;1;0
-0,24284010970701;38;1;0
-1,97289695806909;45;1;0
-1,05315075646277;57;0;0
-0,558708384085087;46;1;0
-0,10122103934777;30;0;0
-1,19403731382274;28;1;0
-1,11867766861142;41;0;0
1,53381091525909;39;0;0
0,0144577328711143;34;0;0
-1,04191376145688;43;1;0
0,891035289243126;41;0;0
0,242906315206032;55;0;0
0,302254031092132;40;1;0
-0,0359449500547538;33;0;0
0,514504287431877;32;1;0
1,86062438350904;37;0;1
-1,56907847214407;33;1;0
-1,08561827768622;45;0;0
0,503021120041821;36;1;0
1,48819944530092;48;1;0
-1,51302808481174;33;0;0
0,0535833595628644;44;0;0
0,13916658150167;39;1;0
-1,42596659755278;30;0;0
-0,317957641931405;38;0;0
-0,527971970576779;38;1;0
-0,53116685187232;45;1;0
-0,415817090132049;46;1;0
1,55447080780009;37;1;0
1,7502873187055;36;1;0
1,21794508212187;55;1;0
1,54132845452633;44;0;1
-0,0716307300042429;35;0;0
0,515464665420177;42;1;0
-0,884449170717651;36;1;0
-0,486651227927242;46;1;0
-0,219788014286114;46;0;0
1,35194141093425;51;1;0
-0,357398416114411;47;0;0
-0,969374205383076;47;0;0
0,0809678953765137;42;0;0
0,0922658528271055;38;1;0
1,46199559897608;47;0;0
0,715641586239973;31;1;0
0,653006038354087;36;0;0
-1,24736558856066;51;1;0
-0,203711423361449;39;0;0
-1,57924544328097;32;0;0
-1,009930115927;41;0;0
-0,761020843370347;48;0;0
-0,440189389814828;33;0;0
-0,48548083070123;33;0;0
2,02397151309592;43;0;0
-2,03860775530203;38;0;0
1,48150837501758;48;0;1
-1,62451214302782;37;0;0
0,484919964812627;44;1;0
-1,17362407867693;53;0;0
0,0777446664571691;33;0;0
-2,13986662465545;41;1;0
-0,210294734932159;38;0;0
-0,135884741585596;41;1;0
0,785603916060698;36;1;0
-0,172474084385805;36;1;0
-0,172206053941801;46;0;1
0,60341156096567;29;0;0
-1,00771299048787;32;1;0
0,738657635557925;37;1;0
-0,495474583474403;40;1;0
1,43956171060467;51;1;0
0,954701216323115;35;1;0
-1,43856909331216;40;1;0
-1,17422538875353;40;1;0
-0,289481178129507;57;0;0
0,33145457171338;35;1;0
-0,204828199916945;32;0;0
0,646925707986716;42;0;0
-0,7864877823418;36;0;0
2,20809291796786;37;0;1
-0,680795973898936;33;0;0
-1,52949055205219;33;1;0
-0,596757690415177;38;0;0
-0,822171588301832;51;1;0
2,52662547818306;40;0;1
0,951456941678807;38;0;0
0,966792229966623;36;1;0
0,073365658574638;37;0;0
1,89316253753008;33;1;0
1,9480522362894;41;0;1
0,103374720274393;43;1;0
-0,135309295462552;45;0;0
-1,63096937126475;39;0;0
1,2590990502258;42;0;0
0,567938156300001;47;1;0
-1,28936667001424;24;1;0
1,07337631562497;44;1;0
-0,435288312305637;45;0;0
1,28499775011409;49;0;0
-0,169193720797048;39;1;0
-1,39401914745601;40;1;0
-0,718618416351551;33;1;0
1,65086013913603;41;1;0
1,17121230410725;38;0;0
-1,38273296535298;45;1;0
0,599687115385249;35;1;0
0,0208120087608389;42;0;0
-0,0710425754989256;38;1;0
1,51499303043647;39;0;0
-1,49012892515437;35;0;0
-0,471804059777038;47;1;0
-0,946983067996215;46;1;0
0,0519503254365885;36;1;0
0,649611357331431;40;1;0
-0,627126772717819;38;1;0
0,111178596234609;37;0;0
1,56465871808311;43;0;0
-0,775350601632842;41;1;0
-1,37443096091444;43;0;0
1,20078154466494;61;1;0
0,107152498708782;40;1;0
-1,25293970178726;39;1;0
0,904987723688176;35;0;0
-0,501599172798139;43;1;0
-0,175370989664601;41;1;0
0,369739137374683;41;1;0
-0,391478373760841;47;0;0
-0,327934751138111;35;0;0
0,278556884837348;56;0;0
-0,749404165163901;40;1;0
0,00523829442755284;36;1;0
0,191259165544314;35;0;0
-0,66331869175904;31;1;0
0,711288858635466;44;1;0
-0,520495991017045;57;0;0
-0,987494597461078;35;1;0
0,174761744281123;49;1;0
1,16156189740713;46;1;0
1,45377939417373;43;0;0
2,2562475084835;53;1;0
1,64607259448159;49;0;0
0,497583189660262;43;0;0
-0,163410022247713;40;1;0
-0,354326720680101;34;0;0
1,38554686428057;36;1;0
-0,20586950892448;48;1;0
0,397604130466586;52;1;0
1,05799038829902;42;0;0
0,449475042924399;42;0;0
