"covar_continua";"covar_discreta";"covar_binaria";"resposta"
-1,72520754063882;41;1;0
0,401024639971434;40;0;0
1,75170557585288;40;1;0
-0,793811391869057;53;1;0
-0,104049034124142;55;1;0
-0,0724352834470641;40;1;0
0,224412977292044;39;0;0
-0,13928357398904;42;0;0
0,352313937746014;45;1;0
-1,4585058390724;43;1;0
-1,95751718231086;38;1;0
-0,996355615074875;47;0;0
-0,537327920461716;45;1;0
0,072969586602013;45;1;0
2,15480115941264;40;0;1
0,905060189926296;46;1;0
-2,88861912294357;38;0;0
-1,36838114042376;32;0;0
-0,229821776131287;40;0;0
0,792488732810123;33;0;0
0,824723715433237;46;0;0
0,947763734249229;40;0;0
0,459478712825645;41;1;0
-0,580731759988839;56;0;0
0,135766489511637;36;0;0
-2,18148314600124;34;0;0
1,73716962393908;52;1;0
1,82035478868604;37;1;0
-1,25442585951395;41;1;0
-0,939865517227418;38;0;0
-1,51910050980379;46;0;0
0,532439501487173;36;0;0
-2,08856738727812;34;0;0
2,54561133784305;52;0;1
-0,806669241215471;43;0;0
0,957020116146317;33;1;0
1,19294073635382;38;0;0
-1,59188935364702;37;0;0
0,439310450661915;39;0;0
0,07645033562957;37;0;0
0,708275723147136;44;0;0
-0,390439429051508;33;1;0
-1,076293605367;31;1;0
0,176753202293771;52;1;0
0,241709846790954;38;1;0
-0,650287021615497;45;1;0
0,0133584218219597;42;1;0
-1,94899317586656;43;1;0
-1,5125632904299;37;1;0
-1,05498628936812;30;0;0
1,0075344465218;38;0;0
-1,03884284584307;35;1;0
-0,398867200959298;38;1;0
0,822484300513672;34;1;0
-1,89549845068184;52;1;0
2,23116237066743;39;0;1
0,0401601161295528;46;1;0
-0,377584066944215;39;0;0
-1,21925918597082;40;0;0
0,653942625820272;56;1;0
-0,408880203354889;39;1;0
-0,412920301210348;35;1;0
0,844556851976973;48;0;0
0,384129351031723;34;0;0
-0,437818565303611;36;1;0
0,11913314508907;45;0;0
0,0312995791700143;38;1;0
0,921779527890585;35;1;0
-0,229615581714972;42;1;0
0,438519454223797;42;1;0
-0,132636372909305;49;1;0
1,97266116173742;40;1;0
-1,69888142685148;36;0;0
-0,263577468042274;34;0;0
-0,57976909088814;45;1;0
1,0881938359257;39;1;0
-2,18894312159575;41;1;0
0,422830555480554;29;1;0
0,200418654178816;28;0;0
1,05114960396767;50;0;0
-1,76458769063345;38;0;0
-0,191741965753588;42;1;0
1,31102779048233;43;0;0
0,840056710479431;61;1;0
0,522177344418364;37;1;0
0,814503287937643;42;1;0
-0,457593635224996;28;1;0
0,791838663110616;44;0;0
-3,50325291414328;40;1;0
-0,802682429977439;31;1;0
-0,148108177260251;41;1;0
1,29769136123941;42;0;0
0,815078998244689;33;1;0
0,101979488640143;32;1;0
0,346547775569617;38;1;0
1,18548964990944;37;1;0
0,436759128107999;51;0;0
-1,24250661931355;42;0;0
-0,327999436428764;37;1;0
0,115640133574514;41;0;0
-0,744771150799844;42;0;0
-1,73638238902057;44;1;0
0,332531222535915;28;1;0
0,311003281918109;40;0;0
-0,0965781078375894;35;1;0
-1,22054130070331;38;0;0
-0,121705827951716;48;1;0
-0,737453470389639;54;1;0
1,33803826019852;51;1;0
0,893491293672567;33;0;0
0,757645969057593;41;1;0
-1,03274420498232;34;0;0
0,103097355752092;51;1;0
-0,267549786369196;44;0;0
-0,987274990355439;34;1;0
1,88162665306116;47;0;1
0,0663058065290188;41;0;0
1,3126805247279;36;1;0
-0,882230150201029;51;1;0
0,0437097678855328;35;1;0
-3,25988314497439;32;1;0
0,390212647544688;43;0;0
1,752509751266;39;0;0
0,750337404172221;35;1;0
0,421257370429;33;0;0
0,549487407890841;38;0;0
0,966281703579779;38;1;0
-0,410678063558172;50;1;0
-1,2377698166202;51;0;0
-0,0683507255600667;44;0;0
0,510721332531947;37;0;0
-0,0199069136468621;47;0;0
-1,98566145024509;40;0;0
-0,230268231638455;35;1;0
2,16323829041652;39;1;0
-0,310439654502671;34;0;0
-0,370429996027208;40;0;0
-0,369747396046347;47;1;0
-0,658637619792743;41;0;0
-0,332116720148998;44;0;0
0,757620683728075;36;0;0
-0,816844472038072;53;0;0
0,627331078768622;42;1;0
-1,21683410828449;32;0;0
-0,521192972289401;33;0;0
1,09515423981073;43;1;0
1,02592460928089;43;0;0
-0,258499992404784;38;0;0
-0,148271325072055;36;0;0
0,567796905136924;41;1;0
1,51693291551637;33;1;0
0,377192070310308;49;1;0
0,275348407074282;39;1;0
0,108490341418051;28;0;0
-1,45183754356051;50;1;0
1,7372306872033;35;1;0
-0,926529829379631;41;0;0
1,39300880302788;54;0;0
0,196137318719126;42;1;0
2,62643975090812;32;0;1
0,389440522042246;40;0;0
1,27068328073242;38;0;0
0,771773152227422;41;1;0
-1,10550134469039;40;1;0
-0,252582412895415;39;1;0
1,02262813474993;39;1;0
0,146214969962129;41;1;0
-0,743177436472069;48;1;0
0,586194314780732;32;0;0
1,00900682958647;43;1;0
-1,72812023403279;30;1;0
0,571308080658304;36;1;0
1,05645376058276;39;0;0
-1,04251460563859;34;1;0
1,7368649942737;43;1;0
0,304938784315217;39;0;0
-2,01174059755231;49;0;0
-0,896217139682425;40;0;0
1,40891065296025;42;1;0
-0,974347862821686;43;0;0
3,42208734163405;39;1;0
-1,00206216974437;35;1;0
-0,553995533177889;40;1;0
0,593938060725248;40;0;0
0,601654438762205;38;0;0
0,563765482371788;39;1;0
-0,813954066717838;41;1;0
0,0937860352088243;42;1;0
-0,0218443672393554;38;0;0
-0,765859272400431;44;0;1
-0,0756540785429682;38;1;0
0,238281620981195;37;1;0
0,265195599423318;41;0;0
-0,796094180829679;39;0;0
0,512078528376768;37;0;0
-0,0937605396887098;38;1;0
1,55968508866363;50;1;0
0,213838794991487;28;1;0
-0,67006888837085;35;0;0
-0,785084750241698;37;1;0
-0,282506459139079;32;1;0
-0,71738244283699;39;0;0
-0,693222772445028;37;0;0
-1,13958481438552;30;0;0
0,788851810001475;36;0;0
1,12075023237437;38;1;0
-0,25260803522807;33;1;0
0,500712004779893;44;0;0
-0,00118195670573394;39;1;0
0,531094281484995;46;1;0
-0,681620277587625;40;0;0
-0,37106375444334;28;0;0
-0,380468968317378;37;1;0
-1,00129843532721;33;0;0
0,559353809811739;46;1;0
0,671833098164204;34;1;0
-0,0336628438261708;45;0;0
-1,30725745300327;48;0;0
2,63502647879964;44;0;1
1,3981453669913;33;0;0
1,10950066864736;38;1;0
0,94423498567228;33;1;0
0,217318908983245;34;1;0
-0,53172720758239;38;1;0
0,0656240799987852;48;0;0
0,932942513998143;41;0;1
2,11743400519879;44;0;1
-0,299542832494173;34;1;0
0,302690245921939;43;1;0
0,34130974542602;35;1;0
0,525056215607734;37;1;0
2,75438679324639;39;0;1
0,786240943274853;46;1;0
0,767312002862403;48;1;0
-0,0140069824536469;32;1;0
-0,953219966408604;40;1;0
1,29215652332723;39;0;1
-0,014804767192332;41;1;0
0,603201191044062;35;1;0
-0,660696099386774;45;0;0
-0,401857912243196;43;1;0
0,181655259572547;53;1;0
0,578282786277734;51;1;0
0,300755217205938;38;1;0
-0,906992323805887;39;1;0
0,179873274490612;32;1;0
0,365957950012824;44;1;0
-1,0929573381577;36;0;0
1,06152046694728;42;0;0
-0,0061027717992959;37;1;0
0,0745670407879294;42;1;0
0,684459767032285;36;0;0
0,902413612682679;47;0;0
-1,29006389332373;53;1;0
0,866084444777833;39;0;0
0,507511915047362;45;1;0
0,467131100682287;28;1;0
0,46111208477123;34;0;0
0,143364224214408;31;0;0
-0,0369093395617008;38;1;0
-1,64929132697113;41;1;0
0,999905991703678;36;0;0
0,211954665709284;38;1;0
-1,28077556164376;36;0;0
1,07858471456165;46;0;1
-0,202226557547064;57;1;0
1,08444158849087;32;0;0
-0,86258709201528;46;0;0
-0,27460066904816;37;1;0
-1,0264701963774;39;0;0
-0,377406313829904;38;1;0
0,431629482178109;37;0;0
-0,315149266547934;35;0;0
-0,284475147933186;36;1;0
-0,492876494552058;39;1;0
0,412740198588857;41;0;0
1,04013068194139;51;0;0
-1,67764166844099;43;1;0
-0,343868280277009;40;1;0
1,27641587842989;32;1;0
0,857344731215662;42;0;0
0,251939310912697;39;0;0
-0,255290573457041;36;0;0
-1,08613762410278;38;0;0
-0,629718721609485;42;1;0
-0,644124215814888;42;0;0
-0,753366285739342;39;1;0
-1,27182283059128;37;0;0
0,034818853332678;37;1;0
-0,96272846354968;40;1;0
2,26896275908034;54;1;0
-0,00186319649598051;41;1;0
-1,19619262750301;37;1;0
0,198577859541277;39;0;0
-1,25611671022185;42;1;0
0,691771153333807;41;1;0
1,69209224854129;41;1;0
-0,998257690507487;39;0;0
-1,25579289469297;56;1;0
0,0325559392730833;36;0;0
0,356848535706657;47;0;0
-0,397275744414485;41;1;0
-0,875628225203804;34;0;0
-1,27420060736256;55;0;0
-1,32833007394318;41;0;0
-0,94996657883074;41;1;0
-0,00495557901107709;43;0;0
1,30604115578896;35;1;0
1,689938017221;29;1;0
2,11783822450116;41;1;0
0,757977427337137;45;0;0
-0,987793993525061;51;1;0
0,252452671351804;40;0;0
-0,499084639679113;34;1;0
1,90598509718442;43;0;1
-0,839417778875048;31;0;0
-0,212555368331337;44;1;0
0,403973465577766;47;1;0
0,179240287405804;31;0;0
0,861300768416634;57;1;0
0,927534035254847;30;1;0
-1,48720207854574;45;1;0
2,96024837415123;46;0;1
-0,689747832496037;47;0;0
1,22617684689713;39;0;0
1,27938340445658;40;0;1
-0,302239626138239;39;0;0
0,241380850947663;45;1;0
0,686694438417432;47;1;0
0,979134553286686;41;1;0
-0,177235065756411;30;0;0
1,40867151927774;33;1;0
-1,48725327723559;53;0;0
0,136080175521038;29;0;0
-1,24669449040946;42;0;0
0,152110065440887;34;1;0
-0,310146027395917;39;0;0
0,290690008071145;51;1;0
0,513776527960441;37;0;0
1,04976569581398;39;0;0
-0,640689030192622;36;0;0
-0,730193702344766;50;1;0
0,799169297701634;44;0;0
-1,63827296937388;47;1;0
-0,148654318647094;50;0;0
-0,0386170749440373;33;0;0
0,434479192479858;37;0;0
-0,243709346031232;43;0;0
0,217957893742455;31;1;0
0,321075679805578;48;0;0
0,0881028857332691;47;1;0
1,790475371285;48;0;0
-0,477676728559714;40;1;0
0,940404932612742;43;1;0
-0,0103278131741847;47;1;0
1,33045179389074;41;0;1
-0,571786402567535;34;0;0
-0,435981646219109;55;1;0
0,66243389601153;40;1;0
1,84803761863547;43;0;1
-1,18858687559709;45;0;0
-0,197169915989958;37;1;0
1,03572390817923;43;1;0
-1,02176731767923;42;0;0
-0,285010353664574;36;1;0
1,45639030560444;39;0;0
-0,444658470255148;31;0;0
0,329920067515139;39;1;0
-0,514689578241868;44;0;0
-0,384594538672889;43;1;0
-0,10128705459944;36;0;0
0,545432214214415;40;0;0
0,768337961526969;35;0;0
0,975722957397005;49;0;0
-0,374902787975187;34;1;0
-1,73701583104274;24;1;0
1,41923196116809;58;1;0
-0,0220702043197693;40;0;0
0,146339943374295;47;1;0
1,56514254904541;45;0;0
-0,682087809522855;51;0;0
2,31360604841903;39;1;0
1,59198085227855;41;0;0
0,026734715049081;36;1;0
0,297094287192694;53;1;0
0,47896046028363;44;1;0
1,04611610182272;42;0;0
1,58957794967745;44;1;0
-0,758059374487511;41;1;0
-0,823138297579422;41;1;0
-0,35304112619016;30;1;0
-0,948939731970102;34;0;0
-1,66236351575555;37;1;0
1,21575501433019;44;0;0
0,477625808327398;47;0;0
-0,126602935869928;38;1;0
-0,509174690094962;31;0;0
0,580350444230291;46;0;0
-0,729841941663635;36;1;0
-0,362555608816478;45;1;0
-0,927307918606418;39;1;0
-0,173355832280144;42;1;0
1,15500220584942;39;1;0
-0,886280248544123;38;0;0
-0,455694606847395;51;1;0
0,760226173531701;41;0;0
-0,111229617142253;40;1;0
-1,01966794697656;38;1;0
-0,84812104282668;45;0;0
0,482063480244049;44;1;0
-0,529727718866567;40;0;0
-0,138459134898603;42;0;0
0,943895129559082;32;0;1
0,175782742138276;48;1;0
-0,277751645598621;46;1;0
-0,0193765805051349;51;0;0
0,683461986844325;41;1;0
0,814814263368986;44;1;0
1,03557369495665;50;1;0
-0,217220300597975;43;1;0
1,76515219547552;50;0;0
0,953084422295368;37;1;0
-1,17619691646841;48;1;0
0,258236337015369;39;1;0
1,69410081038625;38;0;1
-0,830655573392896;56;1;0
0,543470868905028;37;0;0
0,0811360592043285;45;1;0
-0,563249369224576;45;0;0
-0,0727205196745528;38;0;0
-1,8459297361031;36;1;0
-0,974932200857218;51;1;0
0,0448277867763113;47;0;0
0,468206793179524;38;0;0
-1,38775600506048;45;1;0
1,03447903166714;43;1;0
0,042958102704499;40;0;0
-1,24688027059473;42;1;0
-0,554690606983399;43;0;0
0,133430599547259;42;0;0
-0,239439550125319;33;0;0
2,04122864691569;53;1;0
0,904795723200089;46;0;1
-0,211917231756873;35;0;0
0,29807774689567;41;0;0
2,06287551388527;48;1;0
0,338353163261313;43;1;0
0,326452627359855;38;0;0
-0,722372089709672;59;1;0
-1,1564824913317;60;1;0
0,98849642522257;35;0;0
0,760950396428336;34;0;0
-1,81045808944129;35;1;0
-1,4524090412082;39;1;0
0,198812368604757;49;1;0
0,353534332345175;42;1;0
0,121182865124302;40;0;0
-1,5460406844433;36;1;0
0,405738893471786;57;1;0
0,29258926830511;35;0;0
0,680390361303609;37;1;0
0,828570554686968;27;1;0
0,222519911196438;57;1;0
0,0145342675901062;39;1;0
1,62428993192831;43;1;0
1,6989765927467;41;0;1
0,640552994470027;35;0;0
-0,364672263252768;47;1;0
2,51672279340926;37;1;0
-2,20893645333023;48;0;0
-0,551230230443986;41;1;0
0,280574384557455;49;1;0
1,41430019614656;56;1;0
-0,472850045372001;44;1;0
-0,318108695755975;44;0;0
-0,58750479634461;44;1;0
-1,28327614803001;39;0;0
0,871145191273921;41;1;0
-2,09432384318685;41;0;0
0,778105530625412;32;1;0
0,87764788724847;46;1;0
-0,349833686425492;38;1;0
0,722976278972468;47;0;0
-1,30468052320548;47;0;0
0,0253538116253154;52;1;0
0,474029705943343;40;1;0
-1,04126510510268;33;1;0
-0,876743270741555;45;0;0
0,577120267733126;45;0;0
-1,52933982076672;34;1;0
-0,932805066237586;44;0;0
-1,09198336238384;35;1;0
0,143119749545971;44;1;0
-0,455085105677553;36;0;0
-2,19580265368834;53;0;0
-0,279550489278718;43;0;0
0,312305827593803;34;1;0
-1,3727386561329;42;0;0
1,45630882104191;46;1;0
-0,934368509835823;49;0;0
0,10528377196356;47;1;0
0,000759295399835171;43;0;0
-0,506616536644021;42;0;0
0,937086077705744;43;1;0
-0,0334525680246049;38;0;0
-0,0679268980188223;41;0;0
0,441915100628853;30;0;0
0,087482503447496;41;0;0
-0,877721796523442;44;1;0
1,41214808486529;39;0;1
-2,18925451042591;42;1;0
0,414155783079451;41;0;0
-0,784761247440859;46;0;0
1,21403630632464;39;0;1
0,123407294337031;51;1;0
-2,35446926017665;33;0;0
-0,542068404031453;30;0;0
-1,29277303055861;34;1;0
-0,0117325765780528;45;1;0
0,938884137825911;41;1;0
-1,91560307174234;42;0;0
0,671283895116203;31;1;0
-1,1254133245614;35;0;0
-0,472265159213683;42;1;0
0,316314090918143;54;1;0
0,13801676396654;36;1;0
-0,142268051107706;46;1;0
-0,750857162401311;50;0;0
-0,68596955067198;41;1;0
0,111824220423835;44;1;0
-0,376865618887582;46;0;0
-1,86313798428071;41;0;0
0,309384613283196;36;1;0
1,35892059453637;41;0;0
-0,181799277250793;58;0;0
0,699738059300314;41;1;0
1,73314826348888;38;0;0
0,75984699586282;39;1;0
-0,412015473028905;34;0;0
0,407207227881199;41;1;0
0,0947217322557184;31;1;0
-0,320200650227804;41;0;0
-1,74996345459961;38;1;0
-1,30939703463557;41;0;0
-2,17341720104576;48;1;0
0,483511960977646;30;1;0
0,650864570054746;45;0;1
1,27099981759;42;1;0
1,23329295631676;36;0;0
-1,35218996665755;49;0;0
-1,29647591747657;45;0;0
-1,01307865497715;38;1;0
-0,464166608126937;41;0;0
1,02146416121298;33;1;0
0,0917731001784057;41;0;0
-2,724429025742;43;0;0
-0,388377103485633;35;0;0
0,982011885553853;43;0;0
-0,458083669750597;40;0;0
0,148501883754981;37;1;0
1,29160662720341;47;0;0
0,451870853159558;42;1;0
-1,12467434335976;45;1;0
-0,328813363039525;48;0;0
0,748469893195834;43;0;0
0,157836468848732;38;0;0
0,593310324994872;50;1;0
0,0553653203059207;37;0;0
-1,22919580536601;48;1;0
0,480175102730293;37;1;0
0,815934507528655;33;1;0
0,758560352561229;49;0;0
-0,353370676913801;36;1;0
-0,324318991360968;39;0;0
1,06116596184217;40;0;0
0,772783407496605;37;1;0
0,211700006626163;54;1;0
0,458499655948693;39;0;0
-1,05473271521501;38;0;0
-0,392307139640155;43;1;0
0,637382999673372;46;1;0
-0,035134612623011;34;1;0
-0,0223594849125638;30;1;0
1,02299959410354;39;0;1
0,37685667477304;37;1;0
0,533137432847772;37;0;0
-0,111366979618258;37;1;0
0,125068077500589;32;0;0
-0,55704292251208;36;1;0
0,0343555993441293;27;0;0
-0,538139179129525;38;1;0
0,103875749495835;41;1;0
-0,461284364351881;34;0;0
0,640870289761804;36;1;0
-0,641984343799893;35;1;0
0,900812807072592;45;0;0
-0,118228683579308;30;1;0
0,0875448667146965;57;0;0
-1,1158407373369;50;0;0
-0,364612104313324;39;0;0
0,772228184261865;47;0;0
-0,0994192217926564;45;1;0
-0,847923862566474;49;1;0
0,191375819742214;37;0;0
-0,811234180231541;34;0;0
-0,377366235364048;34;0;0
-1,74794012250011;31;0;0
-0,986298654289296;47;1;0
2,5026959285284;30;0;1
0,312716860174622;42;0;0
-1,02827825840339;54;1;0
-0,121259547257246;52;0;0
-0,361067934885376;48;0;0
-2,00702916817411;38;0;0
-0,26728768595278;37;0;0
0,613158988540725;48;1;0
-0,141359708078989;44;0;0
0,193871224970558;47;0;0
1,09639355086187;34;0;0
1,59587221806619;45;0;1
-0,183733277878614;57;1;0
-2,12240033981048;42;1;0
-1,32164108373224;44;0;0
1,48940438653351;44;1;0
-1,81511475911182;36;1;0
-0,216877433051936;42;0;0
1,36550154004231;36;0;0
-2,65182503560732;35;0;0
1,63359610759169;42;0;0
-0,33406390562305;43;1;0
2,00025842101048;49;1;0
1,66893897095986;35;1;0
-1,246707677043;33;0;0
-1,04696991672042;47;1;0
0,560183706470239;40;1;0
0,648837426511995;40;1;0
-1,48478978551405;50;0;0
0,192789803382;49;0;0
-1,17936751359648;34;0;0
1,17489878456911;44;1;0
0,247408840628417;46;1;0
-0,83528103461257;29;1;0
0,257746346755659;28;1;0
0,293335877209275;42;0;0
-0,522270802931738;44;0;0
1,33828511380745;47;0;0
-0,594603552615445;42;0;0
0,098374721073343;32;1;0
-0,245910923830633;46;0;0
-0,196399015682084;34;1;0
0,370370912792767;39;1;0
-0,308887673473013;36;0;0
-0,00287916456720107;40;1;0
-0,595987760969399;34;1;0
-0,35493207717831;27;1;0
-0,463042835547179;56;1;0
-0,306348393053815;36;0;0
-0,46256035863423;45;0;0
-0,907605410294784;45;1;0
-0,451429686314073;37;0;0
0,253719262104571;40;0;0
0,0876138884459889;44;0;0
-1,99318080880258;40;0;0
2,12897248077112;40;1;0
0,705839149514696;47;0;0
2,34600172791735;42;0;1
-1,16289039080255;48;0;0
-0,0161296567916761;47;1;0
1,09226239862895;36;0;1
-0,208273646663332;48;0;0
-0,812370441064423;30;1;0
0,0722771709307916;37;0;0
1,51959184206458;42;0;0
0,217667456354273;42;0;0
1,23119063925951;43;1;0
0,278211069666569;39;0;0
0,161827239332291;31;0;0
1,37724704819464;55;1;0
-0,69021536441033;37;0;0
-0,369427287582961;50;1;0
-0,372844508358782;42;1;0
0,562459091369196;46;1;0
-0,322754390930019;37;1;0
-1,31637752176175;37;1;0
-1,77692791169268;41;0;0
0,670856757505856;43;1;0
0,832443570257886;39;0;0
-0,0317635599354873;39;1;0
-0,480324636889471;34;0;0
0,648175813086674;41;1;0
0,805397644501559;30;1;0
2,02699648742985;44;0;1
-0,270971907833547;44;1;0
0,0731148304812329;30;1;0
-0,829623706161579;43;1;0
0,390829331492398;45;1;0
1,17962185413891;44;0;1
-0,883754210733225;52;0;0
-0,105742679826624;37;1;0
1,4340410198322;37;0;0
-0,517963174821139;51;0;0
-1,01592075986079;41;1;0
-1,59243721283567;36;0;0
0,216726194677735;37;1;0
0,0625853992118693;40;1;0
-0,419933230882979;44;1;0
-0,195424671677216;37;1;0
-1,39184337852767;39;0;0
-0,909522221368049;44;0;0
0,847571273012147;42;0;1
-1,23299786345411;47;0;0
-0,314793700116698;39;1;0
-0,181161121430389;34;1;0
-0,250563874301446;35;0;0
-0,493152277666247;34;1;0
-0,498323837505017;38;1;0
-0,613765434630207;54;0;0
-0,447167783408192;44;0;0
0,448337314271001;44;1;0
-0,102174029904316;45;1;0
-0,503387854183191;44;1;0
-0,6865376449336;36;1;0
0,322090486308327;36;1;0
1,49405910694979;34;1;0
0,641585214450966;37;0;0
-0,452831025871398;34;1;0
-0,248428031053018;44;1;0
0,408071259195613;40;1;0
-0,733395842508983;32;0;0
-0,349768111690997;29;0;0
0,562110433667437;44;0;0
0,348302668293526;31;1;0
-0,907708940472361;49;0;0
0,949330278829895;39;0;1
-0,508504477906642;38;1;0
0,0794551173521394;51;1;0
0,101155448297987;51;0;0
0,238893880597512;36;1;0
0,214565302737901;36;1;0
-0,764586550833706;47;0;0
-1,52521668192963;41;0;0
-0,290630751832658;43;1;0
-0,488030822643424;30;1;0
0,240865416072409;40;1;0
0,327348025524909;38;1;0
-1,0837433755984;43;1;0
-0,74160679567255;33;1;0
0,427482165312048;36;0;0
0,686141373425544;38;0;0
1,59135986353915;32;1;0
-0,403006347275815;50;1;0
0,749831305867568;46;1;0
-0,237834554193905;44;0;0
-0,0537565082952678;34;1;0
-0,518708305637818;35;1;0
-0,652478372449514;38;0;0
0,50186983968039;43;0;0
1,13346077418547;36;0;0
1,48058516238525;42;0;1
0,826248493676997;37;1;0
-0,600755799656529;49;0;0
-1,06079893999027;43;1;0
0,22608219211568;33;1;0
0,551304145034005;38;0;0
-0,593334069818631;38;0;0
0,149681105774192;37;1;0
-0,127180027833319;47;0;0
-0,412032011110143;41;0;1
-2,5813062743792;45;1;0
2,13220749872143;53;1;0
1,18812992555939;32;0;0
-1,22109512416527;42;1;0
0,0110767798630082;50;1;0
0,709733512602452;59;0;0
0,693885555227156;43;1;0
0,532311206426429;32;0;0
0,385043217181702;37;0;0
0,807308076394269;40;1;0
1,79481640093247;45;0;0
1,44030517681021;35;1;0
0,617860585490923;36;1;0
0,249180614577954;50;1;0
-0,367982837084787;50;1;0
-2,964861734687;24;0;0
-0,653779798590035;39;0;0
0,968395373213814;42;0;0
-0,196957973352833;41;0;0
1,83088151957511;35;0;1
0,76481177006667;49;1;0
0,624842271447804;33;1;0
0,631512133090436;43;1;0
1,34390725692946;42;0;0
0,508536322456584;36;1;0
0,117170730263737;34;0;0
0,0559764923156827;41;0;0
0,362192133367629;41;1;0
-0,0524582052953629;41;1;0
